package_name,app_name,min_sdk,target_sdk,app_size_mb,label
in.fss.hdfc,IndusMobile,23,32,133.88,benign
net.axis.hdfc,IndusMobile,23,31,108.04,benign
com.axis.hdfc,bob World Lite,21,36,194.71,benign
com.example.nwacm.secure,RBL Credit Card Lite,25,29,17.69,malicious
com.snapwork.npci.update,FedMobile,27,31,65.4,benign
com.axis.hdfc.secure,YONO SBI,22,32,118.93,benign
com.NWilfxj.ubxzjtjugbt,Flash Player,17,35,34.79,malicious
com.snapwork.IDBI.lite,Yono Lite SBI,25,30,90.28,benign
net.one97.app,iMobile,25,28,128.34,benign
in.fss.npci,FedMobile,21,30,36.19,benign
com.tus.Trading.update,Free Gift Rewards Pro,16,32,38.34,malicious
in.fss.mobile,IDBI Bank,25,28,45.18,benign
com.tus.nwacm.update,Free Gift Rewards Free,24,29,19.97,malicious
com.mbxajzg.jkohjvyijw.pro,Axis Bank Secure,19,36,25.52,malicious
net.hdfcbank.instantsavingsupiscanandpayrecharge.free,Axis Mobile,30,32,88.98,benign
in.snapwork.android,Yono Lite SBI,20,35,214.14,benign
in.fedmobile.IDBI,Axis Mobile,25,31,46.24,benign
com.one97.app.lite,FedMobile Lite,25,29,220.84,benign
in.one97.icici,HDFC Bank,22,36,189.18,benign
in.phonepe.android,HDFC Bank App Pro,29,29,102.63,benign
com.snapwork.android.free,IndusMobile,26,30,140.4,benign
net.fedmobile.SBIFreedomPlus,IDBI Bank,22,36,112.53,benign
com.nwpnit.jkohjvyijw,Fake Bank,19,25,27.97,malicious
com.fss.mconnect,IndusMobile 2025,23,31,172.22,benign
net.one97.android,iMobile,24,34,95.37,benign
com.csam.icici.update,BHIM Pro,27,35,125.46,benign
net.kotak811mobilebankingapp.android,YONO SBI,20,31,68.57,benign
com.hFEOw.Trading,AXIS Credit Card,16,33,27.28,malicious
com.example.znqxc,AXIS Credit Card,21,35,33.68,malicious
in.csam.hdfc,YONO SBI,26,36,65.22,benign
com.axis.icici.free,Kotak811 Free,23,30,243.83,benign
net.one97.android,FedMobile,27,36,195.48,benign
com.example.znqxc,System Update Pro,24,29,0.73,malicious
net.fedmobile.SBIFreedomPlus.service,IDBI Bank Free,20,29,210.22,benign
in.fedmobile.indus,Paytm,24,29,209.0,benign
com.fedmobile.app,IDBI Bank Secure,28,30,121.59,benign
com.one97.npci.pro,IndusMobile Lite,23,28,54.64,benign
in.bankofbaroda.indus,HDFC Bank,23,36,146.94,benign
in.kotak811mobilebankingapp.lotusintouch,BHIM,29,30,219.92,benign
in.one97.hdfc,BHIM,19,32,66.99,benign
com.hFEOw.NkTdhVmwB.secure,Free Gift Rewards,18,26,35.91,malicious
com.NWilfxj.Trading.update,Axis Bank 2025,19,25,26.85,malicious
in.axis.android.pro,BHIM,28,28,108.92,benign
in.hdfcbank.android,Yono Lite SBI Secure,25,36,243.44,benign
net.fss.lotusintouch.secure,IDBI Bank Lite,21,28,237.86,benign
in.axis.mconnect,iMobile,23,35,230.39,benign
com.saltedge.nwacm,Free Gift Rewards,22,29,29.9,malicious
com.NWilfxj.jkohjvyijw,Му Cаrԁs,19,30,47.01,malicious
net.one97.android,Axis Mobile 2025,20,31,222.42,benign
com.kotak811mobilebankingapp.SBIFreedomPlus,Axis Mobile Pro,19,32,90.6,benign
com.skyspot.efdfbbp,System Update Secure,25,26,46.65,malicious
com.skyspot.efdfbbp,YONO SBI,17,31,22.9,malicious
in.hdfcbank.mobile.service,HDFC Bank App,31,35,97.1,benign
in.org.SBIFreedomPlus.pro,YONO SBI Free,26,36,164.09,benign
com.tus.nwacm.free,mуCаrԁ,16,28,25.17,malicious
net.hdfcbank.hdfc,bob World,20,35,62.26,benign
com.phonepe.IDBI,HDFC Bank App,19,30,55.8,benign
com.jynns.example,Му Cаrԁs Free,22,34,48.2,malicious
com.rc888.ubxzjtjugbt.free,YONO SBI Free,22,32,23.4,malicious
com.nwpnit.FxKDr.pro,ІΝDUЅІΝD Crеԁіt Cаrԁ,22,30,31.09,malicious
in.sbi.hdfc.update,HDFC Bank App,23,33,231.99,benign
com.rc888.Trading,Sbi Cards Services Secure,21,28,17.15,malicious
net.csam.paytm.update,HDFC Bank App,21,33,193.32,benign
com.hdfcbank.app,FedMobile,19,31,82.81,benign
com.jynns.Trading,Fake Bank Secure,23,29,46.91,malicious
net.sbi.indus,Yono Lite SBI Secure,26,30,159.9,benign
in.hdfcbank.mobile.pro,HDFC Bank Lite,26,30,124.3,benign
in.fss.paytm,iMobile,26,32,101.1,benign
com.org.android,iMobile,30,32,161.18,benign
com.fedmobile.lotusintouch.lite,Yono Lite SBI 2025,20,29,163.02,benign
com.saltedge.znqxc,System Update Free,22,27,24.25,malicious
com.hdfcbank.mconnect,HDFC Bank App Pro,24,34,203.25,benign
com.kotak811mobilebankingapp.npci.secure,FedMobile,24,29,127.78,benign
com.hdfcbank.npci,Yono Lite SBI,23,28,145.72,benign
com.NWilfxj.jkohjvyijw.service,Іոԁusіոԁ Crеԁіt Cаrԁ,22,23,7.22,malicious
net.phonepe.instantsavingsupiscanandpayrecharge,IDBI Bank Secure,28,33,196.07,benign
com.tus.example,Free Gift Rewards,19,35,32.74,malicious
in.sbi.android,IDBI Bank 2025,25,32,118.86,benign
com.lgcylq.NkTdhVmwB,Іոԁusіոԁ Crеԁіt Cаrԁ,25,28,19.84,malicious
com.hdfcbank.hdfc,HDFC Bank App,27,33,46.83,benign
net.org.icici,Kotak811 Secure,22,33,194.35,benign
in.sbi.lotusintouch.secure,Kotak811 Free,29,30,41.56,benign
com.NWilfxj.jkohjvyijw,Fake Bank Pro,20,31,46.14,malicious
in.one97.icici.lite,IndusMobile,23,30,149.57,benign
net.sbi.android,PhonePe Free,30,31,179.29,benign
com.phonepe.mobile.update,IDBI Bank,25,29,175.86,benign
com.saltedge.znqxc.secure,mуCаrԁ Lite,22,26,20.83,malicious
in.sbi.indus.pro,IDBI Bank,26,36,174.21,benign
net.one97.mobile,Yono Lite SBI,19,29,61.02,benign
com.uvsjtq.jkohjvyijw,ІΝDUЅІΝD Crеԁіt Cаrԁ Free,15,27,43.11,malicious
com.rc888.example.service,ІΝDUЅІΝD Crеԁіt Cаrԁ,20,27,10.7,malicious
com.fedmobile.android.pro,FedMobile,19,29,210.52,benign
in.one97.hdfc,IDBI Bank 2025,22,28,122.79,benign
com.uvsjtq.NkTdhVmwB.update,AXIS Credit Card,16,25,31.17,malicious
in.kotak811mobilebankingapp.mconnect.service,Yono Lite SBI Secure,29,29,98.4,benign
com.saltedge.NkTdhVmwB,Axis Bank,16,33,10.04,malicious
in.org.indus.lite,PhonePe,24,28,35.73,benign
com.snapwork.SBIFreedomPlus,BHIM Secure,25,30,47.77,benign
in.snapwork.icici.update,PhonePe,29,29,233.87,benign
net.bankofbaroda.indus,Axis Mobile Secure,22,29,233.52,benign
com.rc888.NkTdhVmwB,Free Gift Rewards,16,32,34.41,malicious
net.sbi.icici,Kotak811 Lite,21,29,60.12,benign
com.org.IDBI,PhonePe Free,30,31,219.5,benign
net.axis.android.secure,Axis Mobile Pro,22,28,219.35,benign
in.org.lotusintouch.lite,BHIM,28,32,155.0,benign
com.bankofbaroda.npci,Yono Lite SBI Lite,20,35,84.51,benign
in.hdfcbank.hdfc.secure,Kotak811,21,35,125.69,benign
in.snapwork.android,FedMobile,27,36,54.24,benign
com.bankofbaroda.instantsavingsupiscanandpayrecharge,Yono Lite SBI Free,23,36,131.48,benign
in.sbi.android,Kotak811 Secure,29,30,91.5,benign
in.fedmobile.android,Paytm,26,36,242.82,benign
in.axis.icici.service,IDBI Bank,30,30,178.17,benign
net.org.indus,Paytm,21,30,90.11,benign
com.hFEOw.FxKDr,AXIS Credit Card,18,23,10.67,malicious
in.csam.app.service,IndusMobile Free,20,30,150.39,benign
in.phonepe.hdfc,YONO SBI,31,34,59.15,benign
in.phonepe.IDBI,PhonePe Secure,30,34,142.9,benign
com.csam.app,YONO SBI,22,29,212.23,benign
com.fss.mobile,BHIM Free,31,33,221.35,benign
net.fedmobile.paytm,IndusMobile,27,29,144.53,benign
com.snapwork.SBIFreedomPlus,YONO SBI,28,29,63.35,benign
com.tus.example.free,AXIS Credit Card,15,32,44.02,malicious
com.bankofbaroda.hdfc,YONO SBI,26,29,243.27,benign
com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,IndusMobile,31,35,117.36,benign
net.sbi.lotusintouch,BHIM,22,28,242.5,benign
com.fss.indus,YONO SBI Pro,27,31,201.79,benign
in.fss.icici,IDBI Bank Free,24,33,98.74,benign
net.one97.mobile,YONO SBI Pro,23,33,199.51,benign
net.one97.android,Axis Mobile,30,31,39.18,benign
com.jynns.fake_oauth_client_xf.pro,System Update Lite,18,25,13.75,malicious
in.org.icici.update,HDFC Bank 2025,21,30,219.11,benign
com.axis.npci,HDFC Bank App Pro,28,33,66.55,benign
in.axis.paytm,HDFC Bank,20,31,193.13,benign
com.skyspot.ubxzjtjugbt,RBL Credit Card 2025,20,36,29.88,malicious
in.snapwork.icici.free,bob World,20,32,56.04,benign
in.kotak811mobilebankingapp.lotusintouch,iMobile Secure,20,32,128.24,benign
net.bankofbaroda.lotusintouch.service,HDFC Bank Lite,19,35,123.1,benign
in.csam.hdfc,Paytm,25,34,213.53,benign
com.one97.hdfc,IndusMobile,23,34,138.72,benign
net.sbi.app,Kotak811,30,35,150.67,benign
in.kotak811mobilebankingapp.hdfc,Kotak811,19,29,186.16,benign
in.one97.mconnect,bob World Secure,21,36,191.45,benign
net.fedmobile.mconnect,HDFC Bank Lite,26,36,223.04,benign
com.phonepe.IDBI,YONO SBI,20,30,216.72,benign
com.saltedge.android,Proteção Cartões,19,30,6.92,malicious
in.one97.paytm.update,BHIM,20,34,222.56,benign
net.org.mconnect,bob World,20,35,81.85,benign
net.sbi.instantsavingsupiscanandpayrecharge,HDFC Bank,25,36,135.66,benign
net.fss.instantsavingsupiscanandpayrecharge.secure,Yono Lite SBI 2025,30,35,54.24,benign
net.org.paytm.service,YONO SBI,27,28,96.43,benign
in.fedmobile.IDBI,PhonePe 2025,25,35,101.51,benign
com.org.instantsavingsupiscanandpayrecharge,HDFC Bank,21,29,45.09,benign
in.org.instantsavingsupiscanandpayrecharge.pro,Axis Mobile,19,32,57.98,benign
net.sbi.paytm.update,HDFC Bank App Secure,30,32,68.16,benign
in.axis.indus.service,BHIM,22,32,68.64,benign
in.one97.mobile,PhonePe Pro,23,35,46.46,benign
com.fss.app,Kotak811,25,36,233.09,benign
in.csam.SBIFreedomPlus,iMobile,28,33,119.1,benign
com.fss.instantsavingsupiscanandpayrecharge,YONO SBI,25,34,97.51,benign
in.kotak811mobilebankingapp.hdfc,Kotak811,23,35,58.26,benign
net.csam.hdfc,HDFC Bank,28,28,104.48,benign
net.fss.IDBI.pro,Yono Lite SBI Free,31,33,202.92,benign
com.bankofbaroda.indus.service,iMobile,26,34,233.5,benign
in.sbi.SBIFreedomPlus,YONO SBI,20,35,205.68,benign
net.axis.paytm,BHIM,23,32,114.02,benign
com.jynns.android.free,Му Cаrԁs,25,36,15.5,malicious
com.axis.SBIFreedomPlus,iMobile 2025,29,35,123.59,benign
com.csam.indus,BHIM,25,32,117.83,benign
com.mbxajzg.example,System Update,16,29,22.06,malicious
com.fss.android.pro,iMobile Pro,30,36,36.84,benign
com.axis.mconnect,HDFC Bank App Lite,21,34,228.9,benign
net.phonepe.indus,Yono Lite SBI,29,31,211.07,benign
in.phonepe.SBIFreedomPlus.lite,HDFC Bank App,31,31,108.19,benign
com.nwpnit.ubxzjtjugbt,Ѕbі Crеԁіt Cаrԁ,21,27,40.72,malicious
net.phonepe.npci,bob World,25,35,168.93,benign
in.csam.android.service,IDBI Bank Lite,25,35,184.95,benign
com.jynns.android,Axis Bank Lite,21,26,41.72,malicious
in.csam.hdfc,HDFC Bank,29,30,157.14,benign
net.org.icici,YONO SBI Free,21,36,81.08,benign
com.jynns.znqxc.pro,Free Gift Rewards Secure,22,22,24.67,malicious
com.axis.instantsavingsupiscanandpayrecharge.pro,Axis Mobile,19,29,37.95,benign
in.phonepe.android,FedMobile,26,33,37.81,benign
com.hFEOw.nwacm.service,System Update,18,31,11.09,malicious
com.csam.lotusintouch,YONO SBI,23,33,105.5,benign
net.bankofbaroda.app.update,FedMobile,22,35,119.07,benign
com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,HDFC Bank App 2025,19,29,149.14,benign
com.bankofbaroda.mobile,BHIM Lite,20,32,147.18,benign
in.axis.lotusintouch,Axis Mobile,20,29,162.32,benign
com.fss.mobile,Paytm Free,26,30,226.5,benign
com.org.indus.update,IndusMobile,24,31,249.07,benign
com.kotak811mobilebankingapp.SBIFreedomPlus.pro,Yono Lite SBI Free,22,28,50.77,benign
com.example.nwacm,RBL Credit Card,21,35,48.76,malicious
com.mbxajzg.Trading.lite,ІΝDUЅІΝD Crеԁіt Cаrԁ Secure,22,35,24.67,malicious
com.uvsjtq.fake_oauth_client_xf,Axis Bank,24,28,32.24,malicious
in.phonepe.hdfc,iMobile,24,31,150.43,benign
in.phonepe.IDBI,iMobile,21,35,60.54,benign
com.lgcylq.example,Ѕbі Crеԁіt Cаrԁ,20,35,19.22,malicious
com.bankofbaroda.android.free,YONO SBI,24,31,153.86,benign
com.jynns.nwacm.secure,Sbi Cards Services,15,29,15.34,malicious
com.phonepe.IDBI,Paytm 2025,28,28,170.94,benign
net.csam.lotusintouch,Axis Mobile,19,33,187.12,benign
net.one97.android,Kotak811,28,30,117.85,benign
com.bankofbaroda.SBIFreedomPlus,iMobile 2025,21,32,151.02,benign
in.org.mconnect.pro,FedMobile,29,31,65.83,benign
com.org.mobile.lite,HDFC Bank App,19,29,87.85,benign
in.kotak811mobilebankingapp.hdfc,HDFC Bank,22,32,132.79,benign
in.kotak811mobilebankingapp.android,PhonePe,27,36,97.56,benign
com.uvsjtq.efdfbbp,ІΝDUЅІΝD Crеԁіt Cаrԁ Secure,25,30,31.96,malicious
in.csam.paytm.service,Paytm Free,24,28,91.05,benign
in.kotak811mobilebankingapp.hdfc,bob World,26,31,75.26,benign
com.saltedge.Trading,Sbi Cards Services,20,36,7.63,malicious
com.nwpnit.jkohjvyijw,Ѕbі Crеԁіt Cаrԁ Lite,23,27,1.87,malicious
com.example.example,AXIS Credit Card Pro,22,33,28.69,malicious
net.phonepe.indus,IDBI Bank,28,33,50.67,benign
com.saltedge.Trading,RBL Credit Card,19,26,8.01,malicious
net.snapwork.mobile,Kotak811,24,31,107.12,benign
in.phonepe.IDBI,BHIM,29,36,111.66,benign
net.fss.app.free,IDBI Bank,22,36,151.71,benign
com.mbxajzg.baxi.update,Іոԁusіոԁ Crеԁіt Cаrԁ,17,33,6.89,malicious
com.bankofbaroda.android,BHIM,28,32,122.0,benign
com.jynns.ubxzjtjugbt.free,Іոԁusіոԁ Crеԁіt Cаrԁ,21,30,32.55,malicious
net.one97.SBIFreedomPlus,YONO SBI,20,32,134.1,benign
com.jynns.android,mуCаrԁ Pro,25,35,30.7,malicious
com.NWilfxj.efdfbbp,ІΝDUЅІΝD Crеԁіt Cаrԁ Pro,17,34,29.01,malicious
com.hdfcbank.hdfc,PhonePe,23,36,144.55,benign
com.phonepe.android,Yono Lite SBI,24,28,163.86,benign
com.mbxajzg.fake_oauth_client_xf,Му Cаrԁs,19,35,39.02,malicious
com.hFEOw.Trading.update,Sbi Cards Services,17,25,30.86,malicious
net.one97.lotusintouch,HDFC Bank App Free,19,32,147.26,benign
com.fss.lotusintouch,YONO SBI Pro,25,36,122.15,benign
com.axis.hdfc.lite,HDFC Bank App Free,28,34,203.11,benign
com.fss.paytm,BHIM Secure,20,35,206.51,benign
com.bankofbaroda.android,Axis Mobile,29,31,56.43,benign
com.hdfcbank.instantsavingsupiscanandpayrecharge.lite,PhonePe,23,29,117.29,benign
in.sbi.SBIFreedomPlus.lite,Kotak811,30,35,144.53,benign
com.jynns.fake_oauth_client_xf,Ѕbі Crеԁіt Cаrԁ,15,22,27.53,malicious
in.phonepe.paytm,Paytm,26,31,127.59,benign
com.mbxajzg.efdfbbp,Sbi Cards Services,21,32,14.2,malicious
in.sbi.paytm.lite,BHIM,23,33,71.48,benign
in.one97.android,HDFC Bank App Lite,26,30,48.06,benign
com.fss.lotusintouch,PhonePe Lite,31,36,196.31,benign
net.snapwork.paytm.free,PhonePe 2025,24,32,241.48,benign
com.example.android,Sbi Cards Services,22,29,7.85,malicious
net.one97.instantsavingsupiscanandpayrecharge,FedMobile 2025,20,32,188.29,benign
in.snapwork.npci,YONO SBI Pro,26,30,225.27,benign
in.bankofbaroda.npci.pro,BHIM,24,35,121.27,benign
com.hdfcbank.paytm.update,iMobile,21,35,82.61,benign
com.bankofbaroda.android.free,FedMobile,21,30,104.04,benign
in.sbi.mconnect,bob World Lite,26,32,204.32,benign
in.axis.android.free,Kotak811 Pro,20,34,247.94,benign
com.bankofbaroda.mconnect,YONO SBI Lite,23,33,90.62,benign
net.snapwork.mconnect,Kotak811 Lite,24,35,198.57,benign
net.snapwork.android.pro,HDFC Bank App 2025,21,36,152.9,benign
com.saltedge.android,AXIS Credit Card Pro,15,23,3.3,malicious
com.tus.znqxc,YONO SBI,20,24,48.28,malicious
com.csam.indus,IDBI Bank,25,28,242.96,benign
net.org.npci,HDFC Bank App Secure,24,34,178.64,benign
com.bankofbaroda.SBIFreedomPlus,iMobile 2025,25,32,124.63,benign
in.org.paytm,IndusMobile Free,23,29,246.53,benign
net.fss.lotusintouch,PhonePe Secure,31,35,116.59,benign
in.hdfcbank.paytm,IndusMobile,24,30,76.7,benign
net.hdfcbank.IDBI,PhonePe,31,33,115.04,benign
com.uvsjtq.nwacm.service,Proteção Cartões,19,23,31.22,malicious
com.NWilfxj.jkohjvyijw,Іոԁusіոԁ Crеԁіt Cаrԁ,25,32,9.99,malicious
in.csam.npci,BHIM,19,30,196.68,benign
com.kotak811mobilebankingapp.mconnect,BHIM Lite,30,36,138.27,benign
com.sbi.mobile,YONO SBI,30,36,92.28,benign
com.one97.mconnect,BHIM,31,36,125.28,benign
com.NWilfxj.baxi,Му Cаrԁs 2025,18,23,41.37,malicious
com.bankofbaroda.IDBI,Yono Lite SBI Free,24,35,207.46,benign
in.fss.lotusintouch,IndusMobile,31,35,156.66,benign
net.snapwork.mconnect.lite,PhonePe Secure,30,32,214.41,benign
com.fedmobile.IDBI,YONO SBI Pro,24,30,147.86,benign
com.uvsjtq.efdfbbp.pro,Sbi Cards Services Free,24,31,32.35,malicious
in.kotak811mobilebankingapp.lotusintouch.update,Axis Mobile,26,34,157.28,benign
net.one97.icici,FedMobile,27,36,87.78,benign
com.saltedge.android,AXIS Credit Card,16,24,16.62,malicious
net.bankofbaroda.indus,Yono Lite SBI Pro,31,31,92.87,benign
com.fss.hdfc,Paytm,29,32,67.7,benign
com.org.SBIFreedomPlus,YONO SBI,26,28,203.95,benign
net.kotak811mobilebankingapp.hdfc,iMobile,25,31,246.53,benign
in.sbi.instantsavingsupiscanandpayrecharge,YONO SBI Lite,30,31,196.76,benign
com.axis.mconnect,bob World,25,32,150.98,benign
in.hdfcbank.android,IDBI Bank,25,34,173.58,benign
net.csam.android,IDBI Bank,19,30,117.77,benign
com.phonepe.lotusintouch,Kotak811,20,33,216.18,benign
com.example.NkTdhVmwB,AXIS Credit Card,15,22,34.2,malicious
net.csam.lotusintouch,Kotak811 Free,21,32,171.56,benign
net.phonepe.instantsavingsupiscanandpayrecharge,iMobile Secure,25,35,149.13,benign
in.phonepe.paytm,IndusMobile Lite,24,33,116.85,benign
com.uvsjtq.baxi,ІΝDUЅІΝD Crеԁіt Cаrԁ,21,22,34.72,malicious
com.saltedge.znqxc.pro,Іոԁusіոԁ Crеԁіt Cаrԁ 2025,18,33,7.14,malicious
net.hdfcbank.mconnect,HDFC Bank Secure,20,28,175.9,benign
com.example.fake_oauth_client_xf.service,AXIS Credit Card Free,18,30,49.6,malicious
com.hdfcbank.hdfc,BHIM,25,34,196.68,benign
com.kotak811mobilebankingapp.app,FedMobile,20,28,248.62,benign
com.axis.indus.pro,PhonePe,27,31,228.3,benign
com.csam.IDBI,Yono Lite SBI Pro,20,30,68.51,benign
com.phonepe.indus.pro,FedMobile,24,35,148.21,benign
com.saltedge.fake_oauth_client_xf,Ѕbі Crеԁіt Cаrԁ Pro,20,24,11.29,malicious
net.sbi.icici,iMobile,29,29,155.47,benign
net.fedmobile.instantsavingsupiscanandpayrecharge,IDBI Bank,20,33,161.87,benign
com.hFEOw.znqxc,System Update,22,35,26.56,malicious
in.bankofbaroda.icici,BHIM,27,33,79.42,benign
net.fedmobile.paytm.pro,Axis Mobile,23,34,91.2,benign
net.one97.paytm,Yono Lite SBI 2025,27,31,163.04,benign
net.org.mconnect,Paytm Lite,25,31,234.12,benign
com.saltedge.jkohjvyijw,ІΝDUЅІΝD Crеԁіt Cаrԁ Free,18,29,21.97,malicious
com.hFEOw.jkohjvyijw,Flash Player Secure,22,32,30.26,malicious
net.fedmobile.lotusintouch,PhonePe Pro,24,29,220.36,benign
com.jynns.baxi,Flash Player,19,28,41.21,malicious
in.hdfcbank.paytm.lite,iMobile,28,31,108.13,benign
com.phonepe.hdfc,IDBI Bank Pro,25,35,223.31,benign
net.one97.lotusintouch,Kotak811,20,29,237.8,benign
com.one97.android,bob World,28,36,227.79,benign
com.tus.FxKDr.secure,Му Cаrԁs Pro,22,32,14.44,malicious
com.hdfcbank.app,HDFC Bank Free,31,32,139.81,benign
com.skyspot.android,Free Gift Rewards Free,21,30,44.79,malicious
com.org.mobile.pro,iMobile,19,34,180.89,benign
net.org.instantsavingsupiscanandpayrecharge.free,IndusMobile,23,34,92.96,benign
com.rc888.Trading.service,Flash Player Free,19,30,43.47,malicious
net.kotak811mobilebankingapp.icici,HDFC Bank App,19,34,64.33,benign
net.kotak811mobilebankingapp.mobile,HDFC Bank Free,19,28,202.42,benign
com.hFEOw.znqxc.secure,YONO SBI,23,35,5.05,malicious
com.uvsjtq.example.free,Му Cаrԁs Pro,20,32,11.86,malicious
com.phonepe.app,iMobile,26,34,130.46,benign
com.lgcylq.ubxzjtjugbt,YONO SBI,23,35,12.59,malicious
in.snapwork.mobile,Axis Mobile 2025,20,35,113.04,benign
in.axis.mobile,Yono Lite SBI,29,29,68.33,benign
com.example.nwacm.secure,Proteção Cartões,24,34,40.17,malicious
com.phonepe.app,HDFC Bank,25,34,83.21,benign
in.fss.android,YONO SBI,22,32,37.37,benign
com.axis.instantsavingsupiscanandpayrecharge,iMobile,27,29,202.88,benign
com.saltedge.example.pro,RBL Credit Card 2025,18,31,13.14,malicious
com.snapwork.mobile,iMobile,25,30,103.91,benign
net.org.instantsavingsupiscanandpayrecharge.secure,Kotak811,22,32,231.16,benign
in.org.android,PhonePe Pro,19,34,156.66,benign
com.csam.app,bob World,31,32,189.65,benign
in.bankofbaroda.npci.pro,HDFC Bank App,19,36,51.23,benign
in.hdfcbank.android,bob World,25,31,131.19,benign
com.example.znqxc.update,Axis Bank,21,36,24.27,malicious
com.fss.instantsavingsupiscanandpayrecharge,HDFC Bank,25,35,38.51,benign
com.uvsjtq.znqxc,Proteção Cartões,15,27,7.04,malicious
in.axis.instantsavingsupiscanandpayrecharge,Axis Mobile Free,21,32,235.51,benign
com.sbi.android,YONO SBI Free,23,30,216.58,benign
com.uvsjtq.baxi,Ѕbі Crеԁіt Cаrԁ Pro,24,26,12.62,malicious
com.fss.IDBI,Yono Lite SBI,21,36,56.59,benign
com.fss.lotusintouch.secure,Kotak811,30,35,57.54,benign
in.axis.paytm,IDBI Bank,19,32,121.25,benign
in.csam.SBIFreedomPlus,BHIM,24,34,95.98,benign
com.NWilfxj.baxi.lite,Free Gift Rewards,15,33,46.34,malicious
com.mbxajzg.android,Ѕbі Crеԁіt Cаrԁ,25,25,46.96,malicious
net.snapwork.app,Kotak811,19,36,112.76,benign
net.kotak811mobilebankingapp.paytm,BHIM,30,34,214.2,benign
com.uvsjtq.example,RBL Credit Card,18,22,42.01,malicious
com.axis.instantsavingsupiscanandpayrecharge,FedMobile Secure,31,31,160.24,benign
net.one97.instantsavingsupiscanandpayrecharge,FedMobile,30,33,133.3,benign
com.kotak811mobilebankingapp.mconnect,iMobile,20,29,245.67,benign
net.axis.indus.service,FedMobile,22,29,179.86,benign
